County,Population,Scrape_Date,State,Facility_Identifier
Bartow,648,2020-02-19,GA,GA_Bartow
Bartow,656,2020-02-20,GA,GA_Bartow
Bartow,659,2020-02-21,GA,GA_Bartow
Bartow,662,2020-02-22,GA,GA_Bartow
Bartow,668,2020-02-23,GA,GA_Bartow
Bartow,664,2020-02-24,GA,GA_Bartow
Bartow,659,2020-02-25,GA,GA_Bartow
Bartow,651,2020-02-26,GA,GA_Bartow
Bartow,655,2020-02-27,GA,GA_Bartow
Bartow,668,2020-02-28,GA,GA_Bartow
Bartow,677,2020-02-29,GA,GA_Bartow
Bartow,685,2020-03-01,GA,GA_Bartow
Bartow,676,2020-03-02,GA,GA_Bartow
Bartow,673,2020-03-03,GA,GA_Bartow
Bartow,663,2020-03-04,GA,GA_Bartow
Bartow,667,2020-03-05,GA,GA_Bartow
Bartow,670,2020-03-06,GA,GA_Bartow
Bartow,667,2020-03-07,GA,GA_Bartow
Bartow,670,2020-03-08,GA,GA_Bartow
Bartow,673,2020-03-09,GA,GA_Bartow
Bartow,671,2020-03-10,GA,GA_Bartow
Bartow,656,2020-03-11,GA,GA_Bartow
Bartow,652,2020-03-12,GA,GA_Bartow
Bartow,661,2020-03-13,GA,GA_Bartow
Bartow,656,2020-03-14,GA,GA_Bartow
Bartow,658,2020-03-15,GA,GA_Bartow
Berrien,68,2020-01-09,GA,GA_Berrien
Berrien,68,2020-01-10,GA,GA_Berrien
Berrien,68,2020-01-12,GA,GA_Berrien
Berrien,68,2020-01-13,GA,GA_Berrien
Berrien,68,2020-01-14,GA,GA_Berrien
Berrien,68,2020-01-15,GA,GA_Berrien
Berrien,68,2020-01-16,GA,GA_Berrien
Berrien,68,2020-01-17,GA,GA_Berrien
Berrien,68,2020-01-18,GA,GA_Berrien
Berrien,68,2020-01-19,GA,GA_Berrien
Berrien,68,2020-01-20,GA,GA_Berrien
Berrien,68,2020-01-21,GA,GA_Berrien
Berrien,68,2020-01-22,GA,GA_Berrien
Berrien,68,2020-01-23,GA,GA_Berrien
Berrien,68,2020-01-24,GA,GA_Berrien
Berrien,68,2020-01-25,GA,GA_Berrien
Berrien,68,2020-01-26,GA,GA_Berrien
Berrien,68,2020-01-27,GA,GA_Berrien
Berrien,68,2020-01-28,GA,GA_Berrien
Berrien,68,2020-01-29,GA,GA_Berrien
Berrien,68,2020-01-30,GA,GA_Berrien
Berrien,68,2020-01-31,GA,GA_Berrien
Berrien,68,2020-02-01,GA,GA_Berrien
Berrien,68,2020-02-02,GA,GA_Berrien
Berrien,68,2020-02-03,GA,GA_Berrien
Berrien,68,2020-02-04,GA,GA_Berrien
Berrien,68,2020-02-05,GA,GA_Berrien
Berrien,68,2020-02-06,GA,GA_Berrien
Berrien,68,2020-02-07,GA,GA_Berrien
Berrien,68,2020-02-08,GA,GA_Berrien
Berrien,68,2020-02-09,GA,GA_Berrien
Berrien,68,2020-02-10,GA,GA_Berrien
Berrien,68,2020-02-11,GA,GA_Berrien
Berrien,68,2020-02-12,GA,GA_Berrien
Berrien,68,2020-02-13,GA,GA_Berrien
Berrien,68,2020-02-14,GA,GA_Berrien
Berrien,68,2020-02-18,GA,GA_Berrien
Berrien,68,2020-02-19,GA,GA_Berrien
Berrien,68,2020-02-20,GA,GA_Berrien
Berrien,68,2020-02-21,GA,GA_Berrien
Berrien,96,2020-02-28,GA,GA_Berrien
Berrien,99,2020-02-29,GA,GA_Berrien
Berrien,97,2020-03-01,GA,GA_Berrien
Berrien,99,2020-03-02,GA,GA_Berrien
Berrien,98,2020-03-04,GA,GA_Berrien
Berrien,96,2020-03-05,GA,GA_Berrien
Berrien,94,2020-03-06,GA,GA_Berrien
Berrien,89,2020-03-07,GA,GA_Berrien
Berrien,90,2020-03-08,GA,GA_Berrien
Berrien,88,2020-03-09,GA,GA_Berrien
Berrien,96,2020-03-10,GA,GA_Berrien
Berrien,101,2020-03-11,GA,GA_Berrien
Berrien,97,2020-03-12,GA,GA_Berrien
Berrien,99,2020-03-13,GA,GA_Berrien
Berrien,102,2020-03-14,GA,GA_Berrien
Brantley,115,2020-01-24,GA,GA_Brantley
Brantley,118,2020-01-25,GA,GA_Brantley
Brantley,118,2020-01-26,GA,GA_Brantley
Brantley,119,2020-01-27,GA,GA_Brantley
Brantley,119,2020-01-28,GA,GA_Brantley
Brantley,116,2020-01-29,GA,GA_Brantley
Brantley,116,2020-01-30,GA,GA_Brantley
Brantley,116,2020-01-31,GA,GA_Brantley
Brantley,112,2020-02-01,GA,GA_Brantley
Brantley,115,2020-02-02,GA,GA_Brantley
Brantley,115,2020-02-03,GA,GA_Brantley
Brantley,112,2020-02-04,GA,GA_Brantley
Brantley,113,2020-02-05,GA,GA_Brantley
Brantley,131,2020-02-06,GA,GA_Brantley
Brantley,134,2020-02-07,GA,GA_Brantley
Brantley,138,2020-02-08,GA,GA_Brantley
Brantley,138,2020-02-09,GA,GA_Brantley
Brantley,142,2020-02-10,GA,GA_Brantley
Brantley,137,2020-02-11,GA,GA_Brantley
Brantley,133,2020-02-12,GA,GA_Brantley
Brantley,126,2020-02-13,GA,GA_Brantley
Brantley,126,2020-02-14,GA,GA_Brantley
Brantley,127,2020-02-18,GA,GA_Brantley
Brantley,128,2020-02-19,GA,GA_Brantley
Brantley,127,2020-02-20,GA,GA_Brantley
Brantley,133,2020-02-21,GA,GA_Brantley
Brantley,134,2020-02-22,GA,GA_Brantley
Brantley,134,2020-02-23,GA,GA_Brantley
Brantley,140,2020-02-24,GA,GA_Brantley
Brantley,138,2020-02-25,GA,GA_Brantley
Brantley,138,2020-02-26,GA,GA_Brantley
Brantley,137,2020-02-27,GA,GA_Brantley
Brantley,136,2020-02-28,GA,GA_Brantley
Brantley,136,2020-02-29,GA,GA_Brantley
Brantley,138,2020-03-01,GA,GA_Brantley
Brantley,138,2020-03-02,GA,GA_Brantley
Brantley,129,2020-03-04,GA,GA_Brantley
Brantley,125,2020-03-05,GA,GA_Brantley
Brantley,127,2020-03-06,GA,GA_Brantley
Brantley,126,2020-03-07,GA,GA_Brantley
Brantley,127,2020-03-08,GA,GA_Brantley
Brantley,131,2020-03-09,GA,GA_Brantley
Brantley,122,2020-03-10,GA,GA_Brantley
Brantley,124,2020-03-11,GA,GA_Brantley
Brantley,124,2020-03-12,GA,GA_Brantley
Brantley,126,2020-03-13,GA,GA_Brantley
Brantley,126,2020-03-14,GA,GA_Brantley
Brantley,124,2020-03-15,GA,GA_Brantley
Bulloch,347,2020-01-24,GA,GA_Bulloch
Bulloch,370,2020-01-25,GA,GA_Bulloch
Bulloch,370,2020-01-26,GA,GA_Bulloch
Bulloch,355,2020-01-27,GA,GA_Bulloch
Bulloch,346,2020-01-28,GA,GA_Bulloch
Bulloch,346,2020-01-29,GA,GA_Bulloch
Bulloch,350,2020-01-30,GA,GA_Bulloch
Bulloch,349,2020-01-31,GA,GA_Bulloch
Bulloch,361,2020-02-01,GA,GA_Bulloch
Bulloch,365,2020-02-02,GA,GA_Bulloch
Bulloch,367,2020-02-03,GA,GA_Bulloch
Bulloch,359,2020-02-04,GA,GA_Bulloch
Bulloch,361,2020-02-05,GA,GA_Bulloch
Bulloch,358,2020-02-06,GA,GA_Bulloch
Bulloch,357,2020-02-07,GA,GA_Bulloch
Bulloch,360,2020-02-08,GA,GA_Bulloch
Bulloch,364,2020-02-09,GA,GA_Bulloch
Bulloch,363,2020-02-10,GA,GA_Bulloch
Bulloch,364,2020-02-11,GA,GA_Bulloch
Bulloch,367,2020-02-12,GA,GA_Bulloch
Bulloch,363,2020-02-13,GA,GA_Bulloch
Bulloch,365,2020-02-14,GA,GA_Bulloch
Bulloch,371,2020-02-18,GA,GA_Bulloch
Bulloch,375,2020-02-19,GA,GA_Bulloch
Bulloch,373,2020-02-20,GA,GA_Bulloch
Bulloch,376,2020-02-21,GA,GA_Bulloch
Bulloch,368,2020-02-22,GA,GA_Bulloch
Bulloch,374,2020-02-23,GA,GA_Bulloch
Bulloch,372,2020-02-24,GA,GA_Bulloch
Bulloch,371,2020-02-25,GA,GA_Bulloch
Bulloch,367,2020-02-26,GA,GA_Bulloch
Bulloch,363,2020-02-27,GA,GA_Bulloch
Bulloch,365,2020-02-28,GA,GA_Bulloch
Bulloch,363,2020-02-29,GA,GA_Bulloch
Bulloch,340,2020-03-04,GA,GA_Bulloch
Bulloch,338,2020-03-05,GA,GA_Bulloch
Bulloch,343,2020-03-06,GA,GA_Bulloch
Bulloch,340,2020-03-07,GA,GA_Bulloch
Bulloch,351,2020-03-08,GA,GA_Bulloch
Bulloch,348,2020-03-09,GA,GA_Bulloch
Bulloch,343,2020-03-10,GA,GA_Bulloch
Bulloch,344,2020-03-11,GA,GA_Bulloch
Bulloch,333,2020-03-12,GA,GA_Bulloch
Bulloch,330,2020-03-13,GA,GA_Bulloch
Bulloch,336,2020-03-14,GA,GA_Bulloch
Bulloch,344,2020-03-15,GA,GA_Bulloch
Burke,127,2020-01-01,GA,GA_Burke
Burke,128,2020-01-02,GA,GA_Burke
Burke,124,2020-01-03,GA,GA_Burke
Burke,120,2020-01-04,GA,GA_Burke
Burke,122,2020-01-05,GA,GA_Burke
Burke,121,2020-01-06,GA,GA_Burke
Burke,118,2020-01-07,GA,GA_Burke
Burke,120,2020-01-08,GA,GA_Burke
Burke,117,2020-01-09,GA,GA_Burke
Burke,121,2020-01-10,GA,GA_Burke
Burke,117,2020-01-11,GA,GA_Burke
Burke,120,2020-01-12,GA,GA_Burke
Burke,118,2020-01-13,GA,GA_Burke
Burke,117,2020-01-14,GA,GA_Burke
Burke,120,2020-01-15,GA,GA_Burke
Burke,115,2020-01-16,GA,GA_Burke
Burke,113,2020-01-17,GA,GA_Burke
Burke,113,2020-01-18,GA,GA_Burke
Burke,116,2020-01-19,GA,GA_Burke
Burke,114,2020-01-20,GA,GA_Burke
Burke,116,2020-01-21,GA,GA_Burke
Burke,116,2020-01-22,GA,GA_Burke
Burke,118,2020-01-23,GA,GA_Burke
Burke,121,2020-01-24,GA,GA_Burke
Burke,126,2020-01-25,GA,GA_Burke
Burke,128,2020-01-26,GA,GA_Burke
Burke,127,2020-01-27,GA,GA_Burke
Burke,119,2020-01-28,GA,GA_Burke
Burke,125,2020-01-29,GA,GA_Burke
Burke,121,2020-01-30,GA,GA_Burke
Burke,119,2020-01-31,GA,GA_Burke
Burke,120,2020-02-01,GA,GA_Burke
Burke,121,2020-02-02,GA,GA_Burke
Burke,124,2020-02-03,GA,GA_Burke
Burke,123,2020-02-04,GA,GA_Burke
Burke,121,2020-02-05,GA,GA_Burke
Burke,119,2020-02-06,GA,GA_Burke
Burke,116,2020-02-07,GA,GA_Burke
Burke,119,2020-02-08,GA,GA_Burke
Burke,123,2020-02-09,GA,GA_Burke
Burke,122,2020-02-10,GA,GA_Burke
Burke,115,2020-02-11,GA,GA_Burke
Burke,114,2020-02-12,GA,GA_Burke
Burke,114,2020-02-13,GA,GA_Burke
Burke,116,2020-02-14,GA,GA_Burke
Burke,107,2020-02-18,GA,GA_Burke
Burke,109,2020-02-19,GA,GA_Burke
Burke,114,2020-02-20,GA,GA_Burke
Burke,113,2020-02-21,GA,GA_Burke
Burke,112,2020-02-22,GA,GA_Burke
Burke,114,2020-02-23,GA,GA_Burke
Burke,114,2020-02-24,GA,GA_Burke
Burke,114,2020-02-25,GA,GA_Burke
Burke,111,2020-02-26,GA,GA_Burke
Burke,108,2020-02-27,GA,GA_Burke
Burke,104,2020-02-28,GA,GA_Burke
Burke,104,2020-02-29,GA,GA_Burke
Burke,107,2020-03-01,GA,GA_Burke
Burke,111,2020-03-02,GA,GA_Burke
Burke,110,2020-03-04,GA,GA_Burke
Burke,108,2020-03-05,GA,GA_Burke
Burke,109,2020-03-06,GA,GA_Burke
Burke,107,2020-03-07,GA,GA_Burke
Burke,109,2020-03-08,GA,GA_Burke
Burke,110,2020-03-09,GA,GA_Burke
Burke,106,2020-03-10,GA,GA_Burke
Burke,107,2020-03-11,GA,GA_Burke
Burke,106,2020-03-12,GA,GA_Burke
Burke,108,2020-03-13,GA,GA_Burke
Burke,107,2020-03-14,GA,GA_Burke
Camden,105,2020-01-01,GA,GA_Camden
Camden,103,2020-01-02,GA,GA_Camden
Camden,107,2020-01-03,GA,GA_Camden
Camden,109,2020-01-04,GA,GA_Camden
Camden,108,2020-01-05,GA,GA_Camden
Camden,109,2020-01-06,GA,GA_Camden
Camden,109,2020-01-07,GA,GA_Camden
Camden,105,2020-01-08,GA,GA_Camden
Camden,107,2020-01-09,GA,GA_Camden
Camden,110,2020-01-10,GA,GA_Camden
Camden,113,2020-01-11,GA,GA_Camden
Camden,112,2020-01-12,GA,GA_Camden
Camden,119,2020-01-13,GA,GA_Camden
Camden,115,2020-01-14,GA,GA_Camden
Camden,116,2020-01-15,GA,GA_Camden
Camden,124,2020-01-16,GA,GA_Camden
Camden,124,2020-01-17,GA,GA_Camden
Camden,121,2020-01-18,GA,GA_Camden
Camden,125,2020-01-19,GA,GA_Camden
Camden,128,2020-01-20,GA,GA_Camden
Camden,128,2020-01-21,GA,GA_Camden
Camden,131,2020-01-22,GA,GA_Camden
Camden,136,2020-01-23,GA,GA_Camden
Camden,138,2020-01-24,GA,GA_Camden
Camden,140,2020-01-25,GA,GA_Camden
Camden,145,2020-01-26,GA,GA_Camden
Camden,139,2020-01-27,GA,GA_Camden
Camden,136,2020-01-28,GA,GA_Camden
Camden,130,2020-01-29,GA,GA_Camden
Camden,127,2020-01-30,GA,GA_Camden
Camden,129,2020-01-31,GA,GA_Camden
Camden,124,2020-02-01,GA,GA_Camden
Camden,130,2020-02-02,GA,GA_Camden
Camden,133,2020-02-03,GA,GA_Camden
Camden,130,2020-02-04,GA,GA_Camden
Camden,128,2020-02-05,GA,GA_Camden
Camden,129,2020-02-06,GA,GA_Camden
Camden,123,2020-02-07,GA,GA_Camden
Camden,132,2020-02-08,GA,GA_Camden
Camden,130,2020-02-09,GA,GA_Camden
Camden,132,2020-02-10,GA,GA_Camden
Camden,124,2020-02-11,GA,GA_Camden
Camden,125,2020-02-12,GA,GA_Camden
Camden,126,2020-02-13,GA,GA_Camden
Camden,124,2020-02-14,GA,GA_Camden
Camden,124,2020-02-15,GA,GA_Camden
Camden,124,2020-02-16,GA,GA_Camden
Camden,127,2020-02-17,GA,GA_Camden
Camden,130,2020-02-18,GA,GA_Camden
Camden,127,2020-02-19,GA,GA_Camden
Camden,123,2020-02-20,GA,GA_Camden
Camden,128,2020-02-21,GA,GA_Camden
Camden,131,2020-02-22,GA,GA_Camden
Camden,131,2020-02-23,GA,GA_Camden
Camden,133,2020-02-24,GA,GA_Camden
Camden,129,2020-02-25,GA,GA_Camden
Camden,121,2020-02-26,GA,GA_Camden
Camden,117,2020-02-27,GA,GA_Camden
Camden,117,2020-02-28,GA,GA_Camden
Camden,119,2020-02-29,GA,GA_Camden
Camden,117,2020-03-01,GA,GA_Camden
Camden,119,2020-03-02,GA,GA_Camden
Camden,110,2020-03-03,GA,GA_Camden
Camden,111,2020-03-04,GA,GA_Camden
Camden,111,2020-03-05,GA,GA_Camden
Camden,107,2020-03-06,GA,GA_Camden
Camden,102,2020-03-07,GA,GA_Camden
Camden,104,2020-03-08,GA,GA_Camden
Camden,109,2020-03-09,GA,GA_Camden
Camden,112,2020-03-10,GA,GA_Camden
Camden,109,2020-03-11,GA,GA_Camden
Camden,109,2020-03-12,GA,GA_Camden
Camden,112,2020-03-13,GA,GA_Camden
Camden,113,2020-03-14,GA,GA_Camden
Camden,118,2020-03-15,GA,GA_Camden
Carroll,442,2020-01-24,GA,GA_Carroll
Carroll,443,2020-01-25,GA,GA_Carroll
Carroll,450,2020-01-26,GA,GA_Carroll
Carroll,450,2020-01-27,GA,GA_Carroll
Carroll,440,2020-01-28,GA,GA_Carroll
Carroll,434,2020-01-29,GA,GA_Carroll
Carroll,446,2020-01-30,GA,GA_Carroll
Carroll,447,2020-01-31,GA,GA_Carroll
Carroll,452,2020-02-01,GA,GA_Carroll
Carroll,452,2020-02-02,GA,GA_Carroll
Carroll,454,2020-02-03,GA,GA_Carroll
Carroll,445,2020-02-04,GA,GA_Carroll
Carroll,454,2020-02-05,GA,GA_Carroll
Carroll,464,2020-02-06,GA,GA_Carroll
Carroll,459,2020-02-07,GA,GA_Carroll
Carroll,457,2020-02-08,GA,GA_Carroll
Carroll,457,2020-02-09,GA,GA_Carroll
Carroll,463,2020-02-10,GA,GA_Carroll
Carroll,464,2020-02-11,GA,GA_Carroll
Carroll,452,2020-02-12,GA,GA_Carroll
Carroll,453,2020-02-13,GA,GA_Carroll
Carroll,444,2020-02-14,GA,GA_Carroll
Carroll,451,2020-02-18,GA,GA_Carroll
Carroll,444,2020-02-19,GA,GA_Carroll
Carroll,436,2020-02-20,GA,GA_Carroll
Carroll,420,2020-02-21,GA,GA_Carroll
Carroll,435,2020-02-22,GA,GA_Carroll
Carroll,452,2020-02-23,GA,GA_Carroll
Carroll,452,2020-02-24,GA,GA_Carroll
Carroll,439,2020-02-25,GA,GA_Carroll
Carroll,438,2020-02-26,GA,GA_Carroll
Carroll,435,2020-02-27,GA,GA_Carroll
Carroll,443,2020-02-28,GA,GA_Carroll
Carroll,448,2020-02-29,GA,GA_Carroll
Carroll,438,2020-03-01,GA,GA_Carroll
Carroll,427,2020-03-04,GA,GA_Carroll
Carroll,426,2020-03-05,GA,GA_Carroll
Carroll,432,2020-03-06,GA,GA_Carroll
Carroll,427,2020-03-07,GA,GA_Carroll
Carroll,427,2020-03-08,GA,GA_Carroll
Carroll,431,2020-03-09,GA,GA_Carroll
Carroll,441,2020-03-10,GA,GA_Carroll
Carroll,442,2020-03-11,GA,GA_Carroll
Carroll,432,2020-03-12,GA,GA_Carroll
Carroll,435,2020-03-13,GA,GA_Carroll
Carroll,432,2020-03-14,GA,GA_Carroll
Catoosa,260,2020-01-25,GA,GA_Catoosa
Catoosa,269,2020-01-26,GA,GA_Catoosa
Catoosa,265,2020-01-27,GA,GA_Catoosa
Catoosa,264,2020-01-28,GA,GA_Catoosa
Catoosa,263,2020-01-29,GA,GA_Catoosa
Catoosa,265,2020-01-30,GA,GA_Catoosa
Catoosa,263,2020-01-31,GA,GA_Catoosa
Catoosa,265,2020-02-01,GA,GA_Catoosa
Catoosa,265,2020-02-02,GA,GA_Catoosa
Catoosa,273,2020-02-03,GA,GA_Catoosa
Catoosa,271,2020-02-04,GA,GA_Catoosa
Catoosa,268,2020-02-05,GA,GA_Catoosa
Catoosa,267,2020-02-06,GA,GA_Catoosa
Catoosa,252,2020-02-07,GA,GA_Catoosa
Catoosa,249,2020-02-08,GA,GA_Catoosa
Catoosa,249,2020-02-09,GA,GA_Catoosa
Catoosa,251,2020-02-10,GA,GA_Catoosa
Catoosa,252,2020-02-11,GA,GA_Catoosa
Catoosa,265,2020-02-12,GA,GA_Catoosa
Catoosa,259,2020-02-13,GA,GA_Catoosa
Catoosa,251,2020-02-14,GA,GA_Catoosa
Catoosa,253,2020-02-15,GA,GA_Catoosa
Catoosa,256,2020-02-16,GA,GA_Catoosa
Catoosa,259,2020-02-17,GA,GA_Catoosa
Catoosa,257,2020-02-18,GA,GA_Catoosa
Catoosa,258,2020-02-19,GA,GA_Catoosa
Catoosa,258,2020-02-20,GA,GA_Catoosa
Catoosa,259,2020-02-21,GA,GA_Catoosa
Catoosa,253,2020-02-26,GA,GA_Catoosa
Catoosa,258,2020-02-27,GA,GA_Catoosa
Catoosa,253,2020-02-28,GA,GA_Catoosa
Catoosa,252,2020-02-29,GA,GA_Catoosa
Catoosa,248,2020-03-04,GA,GA_Catoosa
Catoosa,239,2020-03-05,GA,GA_Catoosa
Catoosa,233,2020-03-06,GA,GA_Catoosa
Catoosa,236,2020-03-07,GA,GA_Catoosa
Catoosa,234,2020-03-08,GA,GA_Catoosa
Catoosa,240,2020-03-09,GA,GA_Catoosa
Catoosa,228,2020-03-10,GA,GA_Catoosa
Catoosa,230,2020-03-11,GA,GA_Catoosa
Catoosa,222,2020-03-12,GA,GA_Catoosa
Catoosa,225,2020-03-13,GA,GA_Catoosa
Catoosa,216,2020-03-14,GA,GA_Catoosa
Chatham,108,2020-01-30,GA,GA_Chatham
Chatham,0,2020-01-31,GA,GA_Chatham
Chatham,0,2020-02-01,GA,GA_Chatham
Chatham,0,2020-02-02,GA,GA_Chatham
Chatham,103,2020-02-03,GA,GA_Chatham
Chatham,115,2020-02-04,GA,GA_Chatham
Chatham,127,2020-02-05,GA,GA_Chatham
Chatham,127,2020-02-06,GA,GA_Chatham
Chatham,115,2020-02-07,GA,GA_Chatham
Chatham,121,2020-02-08,GA,GA_Chatham
Chatham,134,2020-02-09,GA,GA_Chatham
Chatham,122,2020-02-10,GA,GA_Chatham
Chatham,109,2020-02-11,GA,GA_Chatham
Chatham,107,2020-02-12,GA,GA_Chatham
Chatham,0,2020-02-13,GA,GA_Chatham
Chatham,145,2020-02-14,GA,GA_Chatham
Chatham,0,2020-02-15,GA,GA_Chatham
Chatham,0,2020-02-16,GA,GA_Chatham
Chatham,0,2020-02-17,GA,GA_Chatham
Chatham,106,2020-02-18,GA,GA_Chatham
Chatham,0,2020-02-19,GA,GA_Chatham
Chatham,104,2020-02-20,GA,GA_Chatham
Chatham,108,2020-02-21,GA,GA_Chatham
Chatham,122,2020-02-22,GA,GA_Chatham
Chatham,141,2020-02-23,GA,GA_Chatham
Chatham,132,2020-02-24,GA,GA_Chatham
Chatham,117,2020-02-25,GA,GA_Chatham
Chatham,0,2020-02-26,GA,GA_Chatham
Chatham,0,2020-02-27,GA,GA_Chatham
Chatham,137,2020-02-28,GA,GA_Chatham
Chatham,0,2020-02-29,GA,GA_Chatham
Chatham,0,2020-03-01,GA,GA_Chatham
Chatham,140,2020-03-02,GA,GA_Chatham
Chatham,0,2020-03-03,GA,GA_Chatham
Chatham,111,2020-03-04,GA,GA_Chatham
Chatham,108,2020-03-05,GA,GA_Chatham
Chatham,0,2020-03-06,GA,GA_Chatham
Columbia,281,2020-01-25,GA,GA_Columbia
Columbia,286,2020-01-26,GA,GA_Columbia
Columbia,286,2020-01-27,GA,GA_Columbia
Columbia,289,2020-01-29,GA,GA_Columbia
Columbia,286,2020-01-30,GA,GA_Columbia
Columbia,286,2020-01-31,GA,GA_Columbia
Columbia,287,2020-02-01,GA,GA_Columbia
Columbia,290,2020-02-02,GA,GA_Columbia
Columbia,285,2020-02-03,GA,GA_Columbia
Columbia,281,2020-02-04,GA,GA_Columbia
Columbia,281,2020-02-05,GA,GA_Columbia
Columbia,280,2020-02-06,GA,GA_Columbia
Columbia,281,2020-02-07,GA,GA_Columbia
Columbia,287,2020-02-08,GA,GA_Columbia
Columbia,291,2020-02-09,GA,GA_Columbia
Columbia,285,2020-02-10,GA,GA_Columbia
Columbia,279,2020-02-11,GA,GA_Columbia
Columbia,282,2020-02-12,GA,GA_Columbia
Columbia,285,2020-02-13,GA,GA_Columbia
Columbia,279,2020-02-14,GA,GA_Columbia
Columbia,276,2020-02-26,GA,GA_Columbia
Columbia,274,2020-02-27,GA,GA_Columbia
Columbia,274,2020-02-28,GA,GA_Columbia
Columbia,276,2020-02-29,GA,GA_Columbia
Columbia,283,2020-03-01,GA,GA_Columbia
Columbia,280,2020-03-02,GA,GA_Columbia
Columbia,275,2020-03-04,GA,GA_Columbia
Columbia,277,2020-03-05,GA,GA_Columbia
Columbia,279,2020-03-06,GA,GA_Columbia
Columbia,283,2020-03-07,GA,GA_Columbia
Columbia,284,2020-03-08,GA,GA_Columbia
Columbia,288,2020-03-09,GA,GA_Columbia
Columbia,276,2020-03-10,GA,GA_Columbia
Columbia,280,2020-03-11,GA,GA_Columbia
Columbia,278,2020-03-12,GA,GA_Columbia
Columbia,276,2020-03-13,GA,GA_Columbia
Columbia,270,2020-03-14,GA,GA_Columbia
Columbia,270,2020-03-15,GA,GA_Columbia
Coweta,390,2020-02-26,GA,GA_Coweta
Coweta,386,2020-02-27,GA,GA_Coweta
Coweta,359,2020-02-28,GA,GA_Coweta
Coweta,364,2020-02-29,GA,GA_Coweta
Coweta,363,2020-03-01,GA,GA_Coweta
Coweta,369,2020-03-02,GA,GA_Coweta
Coweta,378,2020-03-04,GA,GA_Coweta
Coweta,381,2020-03-05,GA,GA_Coweta
Coweta,385,2020-03-06,GA,GA_Coweta
Coweta,394,2020-03-07,GA,GA_Coweta
Coweta,397,2020-03-08,GA,GA_Coweta
Coweta,397,2020-03-09,GA,GA_Coweta
Coweta,412,2020-03-10,GA,GA_Coweta
Coweta,411,2020-03-11,GA,GA_Coweta
Coweta,399,2020-03-12,GA,GA_Coweta
Coweta,400,2020-03-13,GA,GA_Coweta
Coweta,404,2020-03-14,GA,GA_Coweta
Coweta,411,2020-03-15,GA,GA_Coweta
Decatur,114,2020-01-25,GA,GA_Decatur
Decatur,120,2020-01-26,GA,GA_Decatur
Decatur,121,2020-01-27,GA,GA_Decatur
Decatur,118,2020-01-28,GA,GA_Decatur
Decatur,109,2020-01-29,GA,GA_Decatur
Decatur,115,2020-01-30,GA,GA_Decatur
Decatur,117,2020-01-31,GA,GA_Decatur
Decatur,123,2020-02-01,GA,GA_Decatur
Decatur,124,2020-02-02,GA,GA_Decatur
Decatur,124,2020-02-03,GA,GA_Decatur
Decatur,110,2020-02-04,GA,GA_Decatur
Decatur,113,2020-02-05,GA,GA_Decatur
Decatur,114,2020-02-06,GA,GA_Decatur
Decatur,114,2020-02-07,GA,GA_Decatur
Decatur,119,2020-02-08,GA,GA_Decatur
Decatur,121,2020-02-09,GA,GA_Decatur
Decatur,123,2020-02-10,GA,GA_Decatur
Decatur,118,2020-02-11,GA,GA_Decatur
Decatur,113,2020-02-12,GA,GA_Decatur
Decatur,114,2020-02-13,GA,GA_Decatur
Decatur,110,2020-02-14,GA,GA_Decatur
Decatur,107,2020-02-15,GA,GA_Decatur
Decatur,113,2020-02-16,GA,GA_Decatur
Decatur,114,2020-02-17,GA,GA_Decatur
Decatur,118,2020-02-18,GA,GA_Decatur
Decatur,112,2020-02-19,GA,GA_Decatur
Decatur,114,2020-02-20,GA,GA_Decatur
Decatur,117,2020-02-21,GA,GA_Decatur
Decatur,115,2020-02-22,GA,GA_Decatur
Decatur,117,2020-02-23,GA,GA_Decatur
Decatur,122,2020-02-24,GA,GA_Decatur
Decatur,116,2020-02-25,GA,GA_Decatur
Decatur,109,2020-02-26,GA,GA_Decatur
Decatur,109,2020-02-27,GA,GA_Decatur
Decatur,109,2020-02-28,GA,GA_Decatur
Decatur,110,2020-02-29,GA,GA_Decatur
Decatur,114,2020-03-01,GA,GA_Decatur
Decatur,115,2020-03-02,GA,GA_Decatur
Decatur,114,2020-03-04,GA,GA_Decatur
Decatur,117,2020-03-05,GA,GA_Decatur
Decatur,110,2020-03-06,GA,GA_Decatur
Decatur,105,2020-03-07,GA,GA_Decatur
Decatur,107,2020-03-08,GA,GA_Decatur
Decatur,111,2020-03-09,GA,GA_Decatur
Decatur,116,2020-03-10,GA,GA_Decatur
Decatur,118,2020-03-11,GA,GA_Decatur
Decatur,111,2020-03-12,GA,GA_Decatur
Decatur,117,2020-03-13,GA,GA_Decatur
Decatur,122,2020-03-14,GA,GA_Decatur
Dodge,129,2020-01-24,GA,GA_Dodge
Dodge,129,2020-01-25,GA,GA_Dodge
Dodge,129,2020-01-26,GA,GA_Dodge
Dodge,131,2020-01-27,GA,GA_Dodge
Dodge,133,2020-01-28,GA,GA_Dodge
Dodge,130,2020-01-29,GA,GA_Dodge
Dodge,121,2020-01-30,GA,GA_Dodge
Dodge,122,2020-01-31,GA,GA_Dodge
Dodge,120,2020-02-01,GA,GA_Dodge
Dodge,120,2020-02-02,GA,GA_Dodge
Dodge,121,2020-02-03,GA,GA_Dodge
Dodge,120,2020-02-04,GA,GA_Dodge
