State,County,Facility_Name,Facility_Identifier,Scrape_Date,Race,Race_Population,Race_Change,Race_Proportion,Total_Population,Total_Change
MO,Clay,Clay County Detention Center,MO_Clay,4/12/20,hispanic,0,,0,200,-0.358974359
MO,Clay,Clay County Detention Center,MO_Clay,4/12/20,other,2,-0.6,0.01,200,-0.358974359
MO,Clay,Clay County Detention Center,MO_Clay,4/12/20,white,149,-0.376569038,0.745,200,-0.358974359
MO,Douglas,Douglas County Jail,MO_Douglas,3/16/20,black,0,,0,26,
MO,Douglas,Douglas County Jail,MO_Douglas,3/16/20,hispanic,0,,0,26,
MO,Douglas,Douglas County Jail,MO_Douglas,3/16/20,other,0,,0,26,
MO,Douglas,Douglas County Jail,MO_Douglas,3/16/20,white,26,,1,26,
MO,Douglas,Douglas County Jail,MO_Douglas,4/12/20,black,0,,0,26,0
MO,Douglas,Douglas County Jail,MO_Douglas,4/12/20,hispanic,0,,0,26,0
MO,Douglas,Douglas County Jail,MO_Douglas,4/12/20,other,0,,0,26,0
MO,Douglas,Douglas County Jail,MO_Douglas,4/12/20,white,26,0,1,26,0
MO,Henry,Henry County Jail,MO_Henry,3/16/20,black,7,,0.0625,112,
MO,Henry,Henry County Jail,MO_Henry,3/16/20,hispanic,1,,0.008928571,112,
MO,Henry,Henry County Jail,MO_Henry,3/16/20,other,34,,0.303571429,112,
MO,Henry,Henry County Jail,MO_Henry,3/16/20,white,70,,0.625,112,
MO,Henry,Henry County Jail,MO_Henry,4/12/20,black,4,-0.428571429,0.070175439,57,-0.491071429
MO,Henry,Henry County Jail,MO_Henry,4/12/20,hispanic,1,0,0.01754386,57,-0.491071429
MO,Henry,Henry County Jail,MO_Henry,4/12/20,other,0,-1,0,57,-0.491071429
MO,Henry,Henry County Jail,MO_Henry,4/12/20,white,52,-0.257142857,0.912280702,57,-0.491071429
MO,Howard,Howard County Jail,MO_Howard,3/16/20,black,10,,0.555555556,18,
MO,Howard,Howard County Jail,MO_Howard,3/16/20,hispanic,0,,0,18,
MO,Howard,Howard County Jail,MO_Howard,3/16/20,other,0,,0,18,
MO,Howard,Howard County Jail,MO_Howard,3/16/20,white,8,,0.444444444,18,
MO,Howard,Howard County Jail,MO_Howard,4/12/20,black,3,-0.7,0.375,8,-0.555555556
MO,Howard,Howard County Jail,MO_Howard,4/12/20,hispanic,0,,0,8,-0.555555556
MO,Howard,Howard County Jail,MO_Howard,4/12/20,other,0,,0,8,-0.555555556
MO,Howard,Howard County Jail,MO_Howard,4/12/20,white,5,-0.375,0.625,8,-0.555555556
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,3/16/20,black,462,,0.557971014,828,
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,3/16/20,hispanic,15,,0.018115942,828,
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,3/16/20,other,16,,0.019323671,828,
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,3/16/20,white,335,,0.404589372,828,
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,4/12/20,black,389,-0.158008658,0.598461538,650,-0.214975845
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,4/12/20,hispanic,13,-0.133333333,0.02,650,-0.214975845
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,4/12/20,other,11,-0.3125,0.016923077,650,-0.214975845
MO,Jackson,Jackson County Detention Center & Regional Correctional Center,MO_Jackson,4/12/20,white,237,-0.292537313,0.364615385,650,-0.214975845
MO,Johnson,Johnson County Jail,MO_Johnson,3/16/20,black,54,,0.298342541,181,
MO,Johnson,Johnson County Jail,MO_Johnson,3/16/20,hispanic,1,,0.005524862,181,
MO,Johnson,Johnson County Jail,MO_Johnson,3/16/20,other,3,,0.016574586,181,
MO,Johnson,Johnson County Jail,MO_Johnson,3/16/20,white,123,,0.679558011,181,
MO,Johnson,Johnson County Jail,MO_Johnson,4/12/20,black,31,-0.425925926,0.336956522,92,-0.491712707
MO,Johnson,Johnson County Jail,MO_Johnson,4/12/20,hispanic,1,0,0.010869565,92,-0.491712707
MO,Johnson,Johnson County Jail,MO_Johnson,4/12/20,other,3,0,0.032608696,92,-0.491712707
MO,Johnson,Johnson County Jail,MO_Johnson,4/12/20,white,57,-0.536585366,0.619565217,92,-0.491712707
MO,Lawrence,Lawrence County Jail,MO_Lawrence,3/16/20,black,2,,0.028169014,71,
MO,Lawrence,Lawrence County Jail,MO_Lawrence,3/16/20,hispanic,3,,0.042253521,71,
MO,Lawrence,Lawrence County Jail,MO_Lawrence,3/16/20,other,6,,0.084507042,71,
MO,Lawrence,Lawrence County Jail,MO_Lawrence,3/16/20,white,60,,0.845070423,71,
MO,Lawrence,Lawrence County Jail,MO_Lawrence,4/12/20,black,2,0,0.027777778,72,0.014084507
MO,Lawrence,Lawrence County Jail,MO_Lawrence,4/12/20,hispanic,1,-0.666666667,0.013888889,72,0.014084507
MO,Lawrence,Lawrence County Jail,MO_Lawrence,4/12/20,other,14,1.333333333,0.194444444,72,0.014084507
MO,Lawrence,Lawrence County Jail,MO_Lawrence,4/12/20,white,55,-0.083333333,0.763888889,72,0.014084507
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,3/16/20,black,1,,0.029411765,34,
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,3/16/20,hispanic,0,,0,34,
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,3/16/20,other,4,,0.117647059,34,
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,3/16/20,white,29,,0.852941176,34,
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,4/12/20,black,0,-1,0,21,-0.382352941
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,4/12/20,hispanic,0,,0,21,-0.382352941
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,4/12/20,other,3,-0.25,0.142857143,21,-0.382352941
MO,Livingston,Daviess-Dekalb Regional Jail,MO_Livingston,4/12/20,white,18,-0.379310345,0.857142857,21,-0.382352941
MO,Morgan,Morgan County Jail,MO_Morgan,3/16/20,black,1,,0.013333333,75,
MO,Morgan,Morgan County Jail,MO_Morgan,3/16/20,hispanic,1,,0.013333333,75,
MO,Morgan,Morgan County Jail,MO_Morgan,3/16/20,other,1,,0.013333333,75,
MO,Morgan,Morgan County Jail,MO_Morgan,3/16/20,white,72,,0.96,75,
MO,Morgan,Morgan County Jail,MO_Morgan,4/12/20,black,0,-1,0,70,-0.066666667
MO,Morgan,Morgan County Jail,MO_Morgan,4/12/20,hispanic,0,-1,0,70,-0.066666667
MO,Morgan,Morgan County Jail,MO_Morgan,4/12/20,other,1,0,0.014285714,70,-0.066666667
MO,Morgan,Morgan County Jail,MO_Morgan,4/12/20,white,69,-0.041666667,0.985714286,70,-0.066666667
MO,Saline,Saline County Jail,MO_Saline,3/16/20,black,11,,0.224489796,49,
MO,Saline,Saline County Jail,MO_Saline,3/16/20,hispanic,4,,0.081632653,49,
MO,Saline,Saline County Jail,MO_Saline,3/16/20,other,0,,0,49,
MO,Saline,Saline County Jail,MO_Saline,3/16/20,white,34,,0.693877551,49,
MO,Saline,Saline County Jail,MO_Saline,4/12/20,black,13,0.181818182,0.270833333,48,-0.020408163
MO,Saline,Saline County Jail,MO_Saline,4/12/20,hispanic,3,-0.25,0.0625,48,-0.020408163
MO,Saline,Saline County Jail,MO_Saline,4/12/20,other,0,,0,48,-0.020408163
MO,Saline,Saline County Jail,MO_Saline,4/12/20,white,32,-0.058823529,0.666666667,48,-0.020408163
MO,Stone,Stone County Law Enforcement Center,MO_Stone,3/16/20,black,4,,0.060606061,66,
MO,Stone,Stone County Law Enforcement Center,MO_Stone,3/16/20,hispanic,1,,0.015151515,66,
MO,Stone,Stone County Law Enforcement Center,MO_Stone,3/16/20,other,1,,0.015151515,66,
MO,Stone,Stone County Law Enforcement Center,MO_Stone,3/16/20,white,60,,0.909090909,66,
MO,Stone,Stone County Law Enforcement Center,MO_Stone,4/12/20,black,1,-0.75,0.020408163,49,-0.257575758
MO,Stone,Stone County Law Enforcement Center,MO_Stone,4/12/20,hispanic,0,-1,0,49,-0.257575758
MO,Stone,Stone County Law Enforcement Center,MO_Stone,4/12/20,other,0,-1,0,49,-0.257575758
MO,Stone,Stone County Law Enforcement Center,MO_Stone,4/12/20,white,48,-0.2,0.979591837,49,-0.257575758
MS,Adams,Adams Co. Jail,MS_Adams,3/16/20,black,46,,0.605263158,76,
MS,Adams,Adams Co. Jail,MS_Adams,3/16/20,hispanic,0,,0,76,
MS,Adams,Adams Co. Jail,MS_Adams,3/16/20,other,0,,0,76,
MS,Adams,Adams Co. Jail,MS_Adams,3/16/20,white,30,,0.394736842,76,
MS,Adams,Adams Co. Jail,MS_Adams,4/12/20,black,39,-0.152173913,0.639344262,61,-0.197368421
MS,Adams,Adams Co. Jail,MS_Adams,4/12/20,hispanic,0,,0,61,-0.197368421
MS,Adams,Adams Co. Jail,MS_Adams,4/12/20,other,0,,0,61,-0.197368421
MS,Adams,Adams Co. Jail,MS_Adams,4/12/20,white,22,-0.266666667,0.360655738,61,-0.197368421
MS,Clay,Clay Co. Jail,MS_Clay,3/16/20,black,47,,0.643835616,73,
MS,Clay,Clay Co. Jail,MS_Clay,3/16/20,hispanic,0,,0,73,
MS,Clay,Clay Co. Jail,MS_Clay,3/16/20,other,1,,0.01369863,73,
MS,Clay,Clay Co. Jail,MS_Clay,3/16/20,white,25,,0.342465753,73,
MS,Clay,Clay Co. Jail,MS_Clay,4/12/20,black,43,-0.085106383,0.661538462,65,-0.109589041
MS,Clay,Clay Co. Jail,MS_Clay,4/12/20,hispanic,0,,0,65,-0.109589041
MS,Clay,Clay Co. Jail,MS_Clay,4/12/20,other,1,0,0.015384615,65,-0.109589041
MS,Clay,Clay Co. Jail,MS_Clay,4/12/20,white,21,-0.16,0.323076923,65,-0.109589041
MS,Hancock,Hancock County Jail,MS_Hancock,3/16/20,black,19,,0.096938776,196,
MS,Hancock,Hancock County Jail,MS_Hancock,3/16/20,hispanic,2,,0.010204082,196,
MS,Hancock,Hancock County Jail,MS_Hancock,3/16/20,other,121,,0.617346939,196,
MS,Hancock,Hancock County Jail,MS_Hancock,3/16/20,white,54,,0.275510204,196,
MS,Hancock,Hancock County Jail,MS_Hancock,4/12/20,black,46,1.421052632,0.258426966,178,-0.091836735
MS,Hancock,Hancock County Jail,MS_Hancock,4/12/20,hispanic,4,1,0.02247191,178,-0.091836735
MS,Hancock,Hancock County Jail,MS_Hancock,4/12/20,other,0,-1,0,178,-0.091836735
MS,Hancock,Hancock County Jail,MS_Hancock,4/12/20,white,128,1.37037037,0.719101124,178,-0.091836735
MS,Jackson,Jackson Co. Jail,MS_Jackson,3/16/20,black,137,,0.404129794,339,
MS,Jackson,Jackson Co. Jail,MS_Jackson,3/16/20,hispanic,0,,0,339,
MS,Jackson,Jackson Co. Jail,MS_Jackson,3/16/20,other,2,,0.005899705,339,
MS,Jackson,Jackson Co. Jail,MS_Jackson,3/16/20,white,200,,0.589970501,339,
MS,Jackson,Jackson Co. Jail,MS_Jackson,4/12/20,black,130,-0.051094891,0.448275862,290,-0.144542773
MS,Jackson,Jackson Co. Jail,MS_Jackson,4/12/20,hispanic,0,,0,290,-0.144542773
MS,Jackson,Jackson Co. Jail,MS_Jackson,4/12/20,other,2,0,0.006896552,290,-0.144542773
MS,Jackson,Jackson Co. Jail,MS_Jackson,4/12/20,white,158,-0.21,0.544827586,290,-0.144542773
MS,Jasper,Jasper County Jail,MS_Jasper,3/16/20,black,19,,0.59375,32,
MS,Jasper,Jasper County Jail,MS_Jasper,3/16/20,hispanic,0,,0,32,
MS,Jasper,Jasper County Jail,MS_Jasper,3/16/20,other,0,,0,32,
MS,Jasper,Jasper County Jail,MS_Jasper,3/16/20,white,13,,0.40625,32,
MS,Jasper,Jasper County Jail,MS_Jasper,4/12/20,black,10,-0.473684211,0.625,16,-0.5
MS,Jasper,Jasper County Jail,MS_Jasper,4/12/20,hispanic,0,,0,16,-0.5
MS,Jasper,Jasper County Jail,MS_Jasper,4/12/20,other,0,,0,16,-0.5
MS,Jasper,Jasper County Jail,MS_Jasper,4/12/20,white,6,-0.538461538,0.375,16,-0.5
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,3/16/20,black,224,,0.584856397,383,
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,3/16/20,hispanic,0,,0,383,
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,3/16/20,other,1,,0.002610966,383,
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,3/16/20,white,158,,0.412532637,383,
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,4/12/20,black,212,-0.053571429,0.602272727,352,-0.080939948
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,4/12/20,hispanic,0,,0,352,-0.080939948
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,4/12/20,other,0,-1,0,352,-0.080939948
MS,Kemper,Kemper-Neshoba Co. Regional Corr. Fac.,MS_Kemper,4/12/20,white,140,-0.113924051,0.397727273,352,-0.080939948
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,3/16/20,black,43,,0.914893617,47,
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,3/16/20,hispanic,0,,0,47,
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,3/16/20,other,0,,0,47,
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,3/16/20,white,4,,0.085106383,47,
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,4/12/20,black,36,-0.162790698,0.9,40,-0.14893617
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,4/12/20,hispanic,0,,0,40,-0.14893617
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,4/12/20,other,0,,0,40,-0.14893617
MS,Sunflower,Sunflower Co. Jail,MS_Sunflower,4/12/20,white,4,0,0.1,40,-0.14893617
MS,Tunica,Tunica County Detention Center,MS_Tunica,3/16/20,black,24,,0.857142857,28,
MS,Tunica,Tunica County Detention Center,MS_Tunica,3/16/20,hispanic,0,,0,28,
MS,Tunica,Tunica County Detention Center,MS_Tunica,3/16/20,other,2,,0.071428571,28,
MS,Tunica,Tunica County Detention Center,MS_Tunica,3/16/20,white,2,,0.071428571,28,
MS,Tunica,Tunica County Detention Center,MS_Tunica,4/12/20,black,24,0,0.888888889,27,-0.035714286
MS,Tunica,Tunica County Detention Center,MS_Tunica,4/12/20,hispanic,0,,0,27,-0.035714286
MS,Tunica,Tunica County Detention Center,MS_Tunica,4/12/20,other,0,-1,0,27,-0.035714286
MS,Tunica,Tunica County Detention Center,MS_Tunica,4/12/20,white,3,0.5,0.111111111,27,-0.035714286
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,3/16/20,black,0,,0,38,
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,3/16/20,hispanic,0,,0,38,
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,3/16/20,other,33,,0.868421053,38,
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,3/16/20,white,5,,0.131578947,38,
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,4/12/20,black,0,,0,24,-0.368421053
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,4/12/20,hispanic,0,,0,24,-0.368421053
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,4/12/20,other,19,-0.424242424,0.791666667,24,-0.368421053
MT,Big_Horn,Big Horn County Jail,MT_Big_Horn,4/12/20,white,5,0,0.208333333,24,-0.368421053
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,3/16/20,black,2,,0.052631579,38,
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,3/16/20,hispanic,0,,0,38,
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,3/16/20,other,6,,0.157894737,38,
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,3/16/20,white,30,,0.789473684,38,
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,4/12/20,black,1,-0.5,0.04,25,-0.342105263
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,4/12/20,hispanic,0,,0,25,-0.342105263
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,4/12/20,other,3,-0.5,0.12,25,-0.342105263
MT,Broadwater,Broadwater County Detention Center,MT_Broadwater,4/12/20,white,21,-0.3,0.84,25,-0.342105263
NC,Alamance,Alamance County Jail,NC_Alamance,3/16/20,black,184,,0.49197861,374,
NC,Alamance,Alamance County Jail,NC_Alamance,3/16/20,hispanic,0,,0,374,
NC,Alamance,Alamance County Jail,NC_Alamance,3/16/20,other,0,,0,374,
NC,Alamance,Alamance County Jail,NC_Alamance,3/16/20,white,190,,0.50802139,374,
NC,Alamance,Alamance County Jail,NC_Alamance,4/12/20,black,123,-0.331521739,0.495967742,248,-0.336898396
NC,Alamance,Alamance County Jail,NC_Alamance,4/12/20,hispanic,0,,0,248,-0.336898396
NC,Alamance,Alamance County Jail,NC_Alamance,4/12/20,other,0,,0,248,-0.336898396
NC,Alamance,Alamance County Jail,NC_Alamance,4/12/20,white,125,-0.342105263,0.504032258,248,-0.336898396
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,3/16/20,black,110,,0.213592233,515,
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,3/16/20,hispanic,0,,0,515,
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,3/16/20,other,5,,0.009708738,515,
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,3/16/20,white,400,,0.776699029,515,
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,4/12/20,black,85,-0.227272727,0.247093023,344,-0.332038835
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,4/12/20,hispanic,0,,0,344,-0.332038835
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,4/12/20,other,3,-0.4,0.00872093,344,-0.332038835
NC,Buncombe,Buncombe County Detention Facility,NC_Buncombe,4/12/20,white,256,-0.36,0.744186047,344,-0.332038835
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,3/16/20,black,22,,0.152777778,144,
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,3/16/20,hispanic,0,,0,144,
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,3/16/20,other,1,,0.006944444,144,
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,3/16/20,white,121,,0.840277778,144,
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,4/12/20,black,18,-0.181818182,0.1875,96,-0.333333333
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,4/12/20,hispanic,0,,0,96,-0.333333333
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,4/12/20,other,0,-1,0,96,-0.333333333
NC,Burke,Burke/Catawba Detention Facility,NC_Burke,4/12/20,white,78,-0.355371901,0.8125,96,-0.333333333
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,3/16/20,black,138,,0.432601881,319,
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,3/16/20,hispanic,0,,0,319,
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,3/16/20,other,1,,0.003134796,319,
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,3/16/20,white,180,,0.564263323,319,
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,4/12/20,black,102,-0.260869565,0.439655172,232,-0.272727273
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,4/12/20,hispanic,0,,0,232,-0.272727273
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,4/12/20,other,0,-1,0,232,-0.272727273
NC,Cabarrus,Cabarrus County Jail,NC_Cabarrus,4/12/20,white,130,-0.277777778,0.560344828,232,-0.272727273
NC,Carteret,Carteret County Jail,NC_Carteret,3/16/20,black,24,,0.142857143,168,
NC,Carteret,Carteret County Jail,NC_Carteret,3/16/20,hispanic,4,,0.023809524,168,
NC,Carteret,Carteret County Jail,NC_Carteret,3/16/20,other,4,,0.023809524,168,
NC,Carteret,Carteret County Jail,NC_Carteret,3/16/20,white,136,,0.80952381,168,
NC,Carteret,Carteret County Jail,NC_Carteret,4/12/20,black,19,-0.208333333,0.157024793,121,-0.279761905
NC,Carteret,Carteret County Jail,NC_Carteret,4/12/20,hispanic,4,0,0.033057851,121,-0.279761905
NC,Carteret,Carteret County Jail,NC_Carteret,4/12/20,other,2,-0.5,0.016528926,121,-0.279761905
NC,Carteret,Carteret County Jail,NC_Carteret,4/12/20,white,96,-0.294117647,0.79338843,121,-0.279761905
NC,Chatham,Chatham County Jail,NC_Chatham,3/16/20,black,1225,,0.692090395,1770,
NC,Chatham,Chatham County Jail,NC_Chatham,3/16/20,hispanic,75,,0.042372881,1770,
NC,Chatham,Chatham County Jail,NC_Chatham,3/16/20,other,9,,0.005084746,1770,
NC,Chatham,Chatham County Jail,NC_Chatham,3/16/20,white,461,,0.260451977,1770,
NC,Chatham,Chatham County Jail,NC_Chatham,4/12/20,black,883,-0.279183673,0.714979757,1235,-0.302259887
NC,Chatham,Chatham County Jail,NC_Chatham,4/12/20,hispanic,56,-0.253333333,0.04534413,1235,-0.302259887
NC,Chatham,Chatham County Jail,NC_Chatham,4/12/20,other,6,-0.333333333,0.0048583,1235,-0.302259887
NC,Chatham,Chatham County Jail,NC_Chatham,4/12/20,white,290,-0.370932755,0.234817814,1235,-0.302259887
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,3/16/20,black,119,,0.382636656,311,
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,3/16/20,hispanic,8,,0.025723473,311,
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,3/16/20,other,0,,0,311,
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,3/16/20,white,184,,0.591639871,311,
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,4/12/20,black,81,-0.319327731,0.442622951,183,-0.411575563
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,4/12/20,hispanic,8,0,0.043715847,183,-0.411575563
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,4/12/20,other,0,,0,183,-0.411575563
NC,Cleveland,Cleveland County Detention Center,NC_Cleveland,4/12/20,white,94,-0.489130435,0.513661202,183,-0.411575563
NC,Davidson,Davidson County Jail,NC_Davidson,3/16/20,black,82,,0.239766082,342,
NC,Davidson,Davidson County Jail,NC_Davidson,3/16/20,hispanic,0,,0,342,
NC,Davidson,Davidson County Jail,NC_Davidson,3/16/20,other,53,,0.15497076,342,
NC,Davidson,Davidson County Jail,NC_Davidson,3/16/20,white,207,,0.605263158,342,
NC,Davidson,Davidson County Jail,NC_Davidson,4/12/20,black,48,-0.414634146,0.21719457,221,-0.35380117
NC,Davidson,Davidson County Jail,NC_Davidson,4/12/20,hispanic,0,,0,221,-0.35380117
NC,Davidson,Davidson County Jail,NC_Davidson,4/12/20,other,53,0,0.239819005,221,-0.35380117
NC,Davidson,Davidson County Jail,NC_Davidson,4/12/20,white,120,-0.420289855,0.542986425,221,-0.35380117
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,3/16/20,black,171,,0.307001795,557,
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,3/16/20,hispanic,0,,0,557,
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,3/16/20,other,1,,0.001795332,557,
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,3/16/20,white,385,,0.691202873,557,
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,4/12/20,black,141,-0.175438596,0.350746269,402,-0.278276481
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,4/12/20,hispanic,0,,0,402,-0.278276481
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,4/12/20,other,0,-1,0,402,-0.278276481
NC,Gaston,Gaston County Jail/Annex,NC_Gaston,4/12/20,white,261,-0.322077922,0.649253731,402,-0.278276481
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,3/16/20,black,697,,0.656927427,1061,
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,3/16/20,hispanic,0,,0,1061,
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,3/16/20,other,20,,0.018850141,1061,
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,3/16/20,white,344,,0.324222432,1061,
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,4/12/20,black,564,-0.190817791,0.666666667,846,-0.20263902
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,4/12/20,hispanic,0,,0,846,-0.20263902
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,4/12/20,other,16,-0.2,0.01891253,846,-0.20263902
NC,Guilford,Guilford County Jail & High Point Detention Facility,NC_Guilford,4/12/20,white,266,-0.226744186,0.314420804,846,-0.20263902
NC,Lincoln,Lincoln County Jail,NC_Lincoln,3/16/20,black,25,,0.163398693,153,
NC,Lincoln,Lincoln County Jail,NC_Lincoln,3/16/20,hispanic,0,,0,153,
